id,inspect_id,distress_type,severity,dis_un_id,image,area_sq_ft,length_ft,cell_distress_id,client_seg_id,intersection,distance_to_intersection_m,lat,lon
950,IA00048,weathering,medium,341,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756215186715040_front_3000.jpg,281.52,26.6,950,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,93.9,42.305965960225144,-71.11483266146185
951,IA00048,depressions,medium,940,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/images/GX010537_MP4_1756215186715040_front_3000.jpg,8.32,3.8,951,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,98.94,42.30588978588775,-71.11493709141895
953,IA00048,weathering,medium,1641,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010600_MP4_1757422706198959_front_3000.jpg,0.49,1.04,953,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,94.49,42.305924983829584,-71.11496732790039
955,IA00048,lt_cracking,low,6376,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756215186715040_front_3000.jpg,0.0,0.06,955,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,96.74,42.305915019994984,-71.11491754677448
956,IA00048,lt_cracking,low,6377,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756215186715040_front_3000.jpg,0.0,0.25,956,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,96.08,42.30592124706507,-71.11491758070233
958,IA00048,lt_cracking,low,6379,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756215186715040_front_3000.jpg,2.28,12.9,958,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,98.77,42.305897653868165,-71.1149100711602
963,IA00048,lt_cracking,low,6383,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756215186715040_front_3000.jpg,0.18,1.42,963,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,97.32,42.30590969085085,-71.11491705232446
964,IA00048,lt_cracking,low,6384,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756215186715040_front_3000.jpg,0.0,0.17,964,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,97.39,42.30590912127786,-71.11491659817794
965,IA00048,lt_cracking,low,6385,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756215186715040_front_3000.jpg,0.48,2.52,965,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,96.87,42.305914006594456,-71.11491677903402
966,IA00048,lt_cracking,low,6386,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756215186715040_front_3000.jpg,0.14,1.03,966,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,97.67,42.30590500110649,-71.11492291607726
967,IA00048,lt_cracking,low,6387,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756215186715040_front_3000.jpg,0.0,0.11,967,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,97.76,42.305906473325535,-71.11491295409985
968,IA00048,lt_cracking,low,6388,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756215186715040_front_3000.jpg,0.21,1.1,968,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,97.93,42.30590476706088,-71.11491341929164
969,IA00048,lt_cracking,low,6389,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756215186715040_front_3000.jpg,0.26,1.97,969,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,98.51,42.30589981574579,-71.11491115117067
970,IA00048,lt_cracking,low,6390,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756215186715040_front_3000.jpg,0.0,0.42,970,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,96.66,42.3059189438919,-71.11490483570562
971,IA00048,lt_cracking,low,6391,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756215186715040_front_3000.jpg,0.04,0.4,971,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,95.9,42.30592259465732,-71.11491918730614
972,IA00048,lt_cracking,low,6392,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756215186715040_front_3000.jpg,0.0,0.23,972,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,96.08,42.30592074463532,-71.11491991709205
973,IA00049,weathering,low,139,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214415469301_front_3000.jpg,0.07,1.14,973,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,85.59,42.30603284832491,-71.11487810655532
974,IA00049,weathering,low,139,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214415469301_front_3000.jpg,0.0,1.19,974,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,85.7,42.30603065145476,-71.11488187120811
975,IA00049,weathering,low,139,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214415469301_front_3000.jpg,2.07,3.31,975,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,84.87,42.30603319864512,-71.11490018270749
976,IA00049,weathering,low,139,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214415469301_front_3000.jpg,0.05,0.74,976,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,84.93,42.30603909358191,-71.11487881491584
977,IA00049,weathering,low,139,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214415469301_front_3000.jpg,25.75,9.94,977,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,84.86,42.306021713721925,-71.11494181286297
978,IA00049,patching,low,74,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214415469301_front_3000.jpg,0.13,0.84,978,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,84.87,42.3060340056267,-71.11489725758562
979,IA00049,weathering,medium,341,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010602_MP4_1757423595825359_front_3000.jpg,371.54,27.45,979,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,93.9,42.305965960225144,-71.11483266146185
980,IA00049,depressions,medium,952,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/images/GX010537_MP4_1756214415469301_front_3000.jpg,64.79,13.71,980,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,92.85,42.30597467457604,-71.11483747389248
981,IA00049,patching,medium,1589,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214415469301_front_3000.jpg,6.81,3.32,981,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,84.93,42.3060389265103,-71.11487942051231
982,IA00049,edge_cracking,low,1497,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214415469301_front_3000.jpg,0.0,0.17,982,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,85.56,42.30603190118319,-71.11488222489163
983,IA00049,weathering,medium,1641,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010600_MP4_1757422706198959_front_3000.jpg,63.59,16.88,983,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,94.49,42.305924983829584,-71.11496732790039
984,IA00050,weathering,low,139,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214415469301_front_3000.jpg,0.01,0.64,984,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,84.79,42.306033456069706,-71.11490172193675
985,IA00050,weathering,low,139,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214415469301_front_3000.jpg,65.32,23.29,985,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,84.93,42.3060389265103,-71.11487942051231
986,IA00050,weathering,low,139,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214415469301_front_3000.jpg,0.0,0.02,986,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,84.87,42.30603319500596,-71.11490019589846
987,IA00050,weathering,low,139,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214415469301_front_3000.jpg,771.19,31.64,987,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,84.98,42.306012206836506,-71.11497627304269
988,IA00050,patching,low,74,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214415469301_front_3000.jpg,196.65,30.96,988,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,84.87,42.30603319864512,-71.11490018270749
989,IA00050,lt_cracking,low,452,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214417468642_front_3000.jpg,2.05,2.03,989,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,77.53,42.30608225863071,-71.1149780852579
990,IA00050,edge_cracking,low,1034,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214417468642_front_3000.jpg,0.0,0.41,990,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,75.74,42.30611199925698,-71.11493288891293
991,IA00050,patching,medium,1589,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214415469301_front_3000.jpg,10.3,9.0,991,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,84.9,42.30603635813554,-71.11488873028277
992,IA00050,lt_cracking,low,3289,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214417468642_front_3000.jpg,0.04,0.81,992,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,78.47,42.30608667835064,-71.11492897579076
993,IA00050,lt_cracking,low,3291,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214417468642_front_3000.jpg,0.0,0.85,993,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,78.43,42.30608231737268,-71.11494548661106
994,IA00050,lt_cracking,low,3293,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214417468642_front_3000.jpg,0.05,1.06,994,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,77.04,42.306083938250374,-71.11498980809772
995,IA00050,lt_cracking,low,3295,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214417468642_front_3000.jpg,0.34,2.96,995,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,76.52,42.306098768906494,-71.11495210415129
996,IA00050,lt_cracking,low,3300,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214417468642_front_3000.jpg,0.01,0.3,996,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,77.14,42.30608377754686,-71.11498683371104
997,IA00050,lt_cracking,low,3301,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214417468642_front_3000.jpg,0.03,0.53,997,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,79.0,42.30607844995929,-71.11493961226265
998,IA00050,lt_cracking,low,4519,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214415469301_front_3000.jpg,0.48,4.27,998,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,82.93,42.306048732357716,-71.11491117234169
999,IA00051,weathering,medium,477,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214417468642_front_3000.jpg,194.5,26.49,999,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,66.61,42.306190334429125,-71.11496728227067
1000,IA00051,lt_cracking,low,130,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214418468312_front_3000.jpg,1.6,3.56,1000,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,66.64,42.30617035173115,-71.11503971481471
1001,IA00051,weathering,low,139,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214415469301_front_3000.jpg,868.26,39.37,1001,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,76.09,42.306080055466396,-71.1150486774937
1002,IA00051,patching,low,74,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214415469301_front_3000.jpg,65.61,11.45,1002,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,75.72,42.30611030452664,-71.11493903191744
1003,IA00051,lt_cracking,low,331,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214418468312_front_3000.jpg,0.36,2.66,1003,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,67.97,42.30616063291086,-71.11502783101588
1004,IA00051,lt_cracking,low,349,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214418468312_front_3000.jpg,0.54,1.93,1004,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,68.41,42.30615617454341,-71.11502881015826
1005,IA00051,edge_cracking,low,1034,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214417468642_front_3000.jpg,0.0,0.43,1005,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,75.74,42.30611199032704,-71.11493292128182
1006,IA00051,patching,medium,477,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214418468312_front_3000.jpg,19.67,7.98,1006,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,67.97,42.30616097932951,-71.11502635802765
1007,IA00051,lt_cracking,low,2705,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214418468312_front_3000.jpg,0.1,2.51,1007,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,68.82,42.306154814191316,-71.11501834376112
1008,IA00051,lt_cracking,low,2706,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214418468312_front_3000.jpg,0.14,2.46,1008,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,67.53,42.30616371872235,-71.11503205676661
1009,IA00051,lt_cracking,low,2707,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214418468312_front_3000.jpg,4.12,6.05,1009,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,67.58,42.30616162370419,-71.11503914539797
1010,IA00051,lt_cracking,low,2708,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214418468312_front_3000.jpg,0.2,1.95,1010,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,67.24,42.30616500694547,-71.11503834205685
1011,IA00051,lt_cracking,low,3294,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214417468642_front_3000.jpg,3.42,6.45,1011,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,74.19,42.30610534690494,-71.11501318880022
1012,IA00051,lt_cracking,low,3296,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214417468642_front_3000.jpg,0.03,1.15,1012,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,74.6,42.30612033842683,-71.11494185329886
1013,IA00051,lt_cracking,low,3297,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214417468642_front_3000.jpg,0.03,0.81,1013,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,73.7,42.30612828142399,-71.1149443359118
1014,IA00051,lt_cracking,low,3298,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214417468642_front_3000.jpg,0.62,4.6,1014,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,73.4,42.30613090054419,-71.11494550124263
1015,IA00052,weathering,medium,477,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214417468642_front_3000.jpg,982.8,39.37,1015,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,66.75,42.30616501530497,-71.11505905805926
1016,IA00052,lt_cracking,low,130,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214418468312_front_3000.jpg,5.39,11.81,1016,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,66.65,42.30616961674344,-71.1150423789669
1017,IA00052,weathering,low,139,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214417468642_front_3000.jpg,35.01,16.0,1017,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,66.61,42.306190334429125,-71.11496728227067
1018,IA00052,weathering,low,139,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010600_MP4_1757422691204165_front_3000.jpg,31.83,8.15,1018,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,66.99,42.30615722002976,-71.11508731400552
1019,IA00052,patching,low,477,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214418468312_front_3000.jpg,117.27,24.11,1019,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,57.57,42.30624435876902,-71.1150897966378
1020,IA00052,patching,low,477,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214419467982_front_3000.jpg,0.82,1.95,1020,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,60.22,42.306228965152684,-71.11504825095015
1021,IA00052,edge_cracking,low,1045,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214419467982_front_3000.jpg,0.0,0.08,1021,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,59.16,42.306248862765855,-71.11501292970283
1022,IA00052,patching,medium,477,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214419467982_front_3000.jpg,1.38,2.79,1022,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,58.42,42.306256414964686,-71.11501164437328
1023,IA00052,patching,medium,477,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214419467982_front_3000.jpg,11.99,4.07,1023,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,59.75,42.30623775449943,-71.1150320654578
1024,IA00052,lt_cracking,low,3302,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214419467982_front_3000.jpg,0.91,2.33,1024,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,57.59,42.30625315621879,-71.11505149205362
1025,IA00052,lt_cracking,low,3303,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214419467982_front_3000.jpg,3.18,2.03,1025,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,58.14,42.30625189501717,-71.1150366230479
1026,IA00052,lt_cracking,low,3304,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214419467982_front_3000.jpg,0.02,0.71,1026,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,60.38,42.30623553231486,-71.11501817415333
1027,IA00052,lt_cracking,low,3307,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214419467982_front_3000.jpg,0.08,1.34,1027,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,58.01,42.306247888465876,-71.1150568035718
1028,IA00052,lt_cracking,low,3308,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214419467982_front_3000.jpg,0.15,1.93,1028,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,57.43,42.30625265060756,-71.11505974073572
1029,IA00052,lt_cracking,low,3309,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214419467982_front_3000.jpg,0.0,0.15,1029,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,59.16,42.306242553272234,-71.1150351580622
1030,IA00052,lt_cracking,low,3310,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214419467982_front_3000.jpg,0.0,0.07,1030,f974770b1432798e6ce48c2ca83e16fc,South St -- St Joseph St/Child St,58.41,42.306250344551934,-71.11503270138671
